cycle,group,stage,groupName,stageName,population,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,Scr,CompositePartnerships,Infectiousness
33,0,4,Gen Pop Men,Late,116478.19,-22343.709,-11759.847,37766.74,-4778.1357,-5.3328366,0.0022590584,1.0949999,0.16
33,0,5,Gen Pop Men,Adv,23066.361,-5597.027,-5830.236,11759.847,-586.102,-1.0644685,0.0013921623,1.0949999,0.5
33,0,6,Gen Pop Men,AIDS,20761.842,-5577.3726,-0,5830.236,-536.7392,-0.97167796,0.0012627969,1.0949999,0.5
33,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
33,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
33,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
33,0,10,Gen Pop Men,Late Tx,43559.023,-3085.0054,-2203.5752,0,4778.1357,-2.037091,4.1570718e-05,1.0949999,0.008000001
33,0,11,Gen Pop Men,Adv Tx,22970.688,-1855.8248,-1159.8905,2203.5752,586.102,-1.0843577,6.97506e-05,1.0949999,0.025000006
33,0,12,Gen Pop Men,AIDS Tx,20360.203,-1959.262,-0,1159.8905,536.7392,-0.97490335,7.00951e-05,1.0949999,0.025000006
33,1,0,Gen Pop Women,Uninfected,1.7269328e+07,127064.94,-64794.008,0,0,-5966.8955,0,1.0949999,0
33,1,1,Gen Pop Women,Acute,62272.168,-2509.4783,-62736.957,64794.008,0,-12.36178,0.0011507263,1.0949999,0.16
33,1,2,Gen Pop Women,Early,187854.52,-17066.688,-47407.46,62736.957,0,-38.13404,0.001715815,1.0949999,0.08
33,1,3,Gen Pop Women,Med,205254.61,-29085.035,-20775.025,47407.46,0,-43.044556,0.0020731315,1.0949999,0.09
33,1,4,Gen Pop Women,Late,64627.625,-12447.729,-6551.4365,20775.025,-2648.7383,-13.861326,0.0011475746,1.0949999,0.16
33,1,5,Gen Pop Women,Adv,12931.553,-3149.1099,-3280.3228,6551.4365,-308.9264,-2.815653,0.00071115495,1.0949999,0.5
33,1,6,Gen Pop Women,AIDS,12058.401,-3253.032,-0,3280.3228,-241.77591,-2.7061825,0.00064177415,1.0949999,0.5
33,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
33,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
33,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
33,1,10,Gen Pop Women,Late Tx,24712.941,-1755.5442,-1253.9602,0,2648.7383,-5.4960012,2.1501775e-05,1.0949999,0.008000001
33,1,11,Gen Pop Women,Adv Tx,13640.174,-1110.8422,-694.27637,1253.9602,308.9264,-3.1220636,3.5366647e-05,1.0949999,0.025000006
33,1,12,Gen Pop Women,AIDS Tx,14399.074,-1413.6143,-0,694.27637,241.77591,-3.5139656,3.144097e-05,1.0949999,0.025000006
33,2,0,SW Women,Uninfected,22978.281,-907.94165,-3919.479,0,0,5107.1606,0,48.719997,0
33,2,1,SW Women,Acute,3778.1848,-150.69678,-3767.4197,3919.479,0,9.40254,0.052782416,48.719997,0.16
33,2,2,SW Women,Early,11120.551,-998.7252,-2774.2366,3767.4197,0,29.14659,0.07870512,48.719997,0.08
33,2,3,SW Women,Med,11681.026,-1634.6206,-1167.5862,2774.2366,0,33.13542,0.09509991,48.719997,0.09
33,2,4,SW Women,Late,3568.7393,-678.8267,-357.27722,1167.5862,-146.23761,10.72238,0.052644107,48.719997,0.16
33,2,5,SW Women,Adv,698.9105,-168.13483,-175.14044,357.27722,-17.838207,2.1849833,0.032624528,48.719997,0.5
33,2,6,SW Women,AIDS,624.26355,-166.43175,-0,175.14044,-14.602064,2.112567,0.029442988,48.719997,0.5
33,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
33,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
33,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
33,2,10,SW Women,Late Tx,1291.0363,-90.722786,-64.801994,0,146.23761,4.283662,0.0009864522,48.719997,0.008000001
33,2,11,SW Women,Adv Tx,683.29474,-55.007614,-34.37976,64.801994,17.838207,2.4466705,0.0016226141,48.719997,0.025000006
33,2,12,SW Women,AIDS Tx,659.9315,-63.84059,-0,34.37976,14.602064,2.78403,0.0014425708,48.719997,0.025000006
33,3,0,MSM,Uninfected,811075.9,8302.24,-9152.619,0,0,0,0,1.677,0
33,3,1,MSM,Acute,8804.77,-347.84952,-8696.238,9152.619,0,0,0.0039643575,1.677,0.16
33,3,2,MSM,Early,24957.887,-2217.4978,-6159.716,8696.238,0,0,0.0056160637,1.677,0.08
33,3,3,MSM,Med,24618.281,-3400.262,-2428.7585,6159.716,0,0,0.0062279957,1.677,0.09
33,3,4,MSM,Late,7110.0737,-1332.0253,-701.0659,2428.7585,-296.25287,0,0.0031959517,1.677,0.16
33,3,5,MSM,Adv,1328.4688,-314.22794,-327.32074,701.0659,-40.331406,0,0.0018651979,1.677,0.5
33,3,6,MSM,AIDS,1067.6602,-278.81628,-0,327.32074,-32.98124,0,0.001498869,1.677,0.5
33,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
33,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
33,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
33,3,10,MSM,Late Tx,2206.9116,-151.98422,-108.56016,0,296.25287,0,4.948937e-05,1.677,0.008000001
33,3,11,MSM,Adv Tx,1023.51105,-80.42478,-50.265488,108.56016,40.331406,0,7.160798e-05,1.677,0.025000006
33,3,12,MSM,AIDS Tx,793.69385,-74.57732,-0,50.265488,32.98124,0,5.5917106e-05,1.677,0.025000006
33,4,0,IDU,Uninfected,30644.846,4691.1475,-6277.1694,0,0,1671.8752,0,3.69,0
33,4,1,IDU,Acute,5930.098,-355.2154,-5920.2563,6277.1694,0,8.14418,0.058407024,3.69,0.16
33,4,2,IDU,Early,16484.363,-1811.4791,-4116.998,5920.2563,0,24.592749,0.13736221,3.69,0.08
33,4,3,IDU,Med,15943.943,-2551.3655,-1594.6035,4116.998,0,26.878975,0.13604712,3.69,0.09
33,4,4,IDU,Late,4555.554,-957.4014,-455.90543,1594.6035,-193.26854,8.471783,0.044977915,3.69,0.16
33,4,5,IDU,Adv,845.7913,-220.08688,-211.62201,455.90543,-26.58841,1.6951385,0.0138355,3.69,0.5
33,4,6,IDU,AIDS,671.88495,-191.55907,-0,211.62201,-21.880363,1.5652936,0.010985804,3.69,0.5
33,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
33,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
33,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
33,4,10,IDU,Late Tx,1389.6536,-124.86303,-69.36835,0,193.26854,3.2494302,0.004940131,3.69,0.008000001
33,4,11,IDU,Adv Tx,632.74023,-62.94397,-31.471985,69.36835,26.58841,1.7597508,0.0024452126,3.69,0.025000006
33,4,12,IDU,AIDS Tx,470.1749,-53.941853,-0,31.471985,21.880363,1.7048391,0.0018221767,3.69,0.025000006
34,0,0,Gen Pop Men,Uninfected,1.6396547e+07,163191.5,-121879.88,0,0,-814.1251,0,1.0949999,0
34,0,1,Gen Pop Men,Acute,117174.1,-4700.6167,-117515.414,121879.88,0,-5.164159,0.002319285,1.0949999,0.16
34,0,2,Gen Pop Men,Early,348478.12,-31497.033,-87491.76,117515.414,0,-15.520228,0.0034338364,1.0949999,0.08
34,0,3,Gen Pop Men,Med,372412.22,-52488.45,-37491.75,87491.76,0,-16.832602,0.0040986584,1.0949999,0.09
34,0,4,Gen Pop Men,Late,115451.05,-22130.855,-11647.819,37491.75,-4734.934,-5.2772427,0.0022437896,1.0949999,0.16
34,0,5,Gen Pop Men,Adv,22831.56,-5535.927,-5766.5903,11647.819,-579.0509,-1.0518231,0.001381097,1.0949999,0.5
34,0,6,Gen Pop Men,AIDS,20496.5,-5501.8877,-0,5766.5903,-529.08704,-0.9574658,0.0012481868,1.0949999,0.5
34,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
34,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
34,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
34,0,10,Gen Pop Men,Late Tx,43064.863,-3049.1316,-2177.9512,0,4734.934,-2.0111926,4.11918e-05,1.0949999,0.008000001
34,0,11,Gen Pop Men,Adv Tx,22740.428,-1837.6549,-1148.5344,2177.9512,579.0509,-1.0726055,6.8928246e-05,1.0949999,0.025000006
34,0,12,Gen Pop Men,AIDS Tx,20102.645,-1934.2192,-0,1148.5344,529.08704,-0.96158916,6.836615e-05,1.0949999,0.025000006
34,1,0,Gen Pop Women,Uninfected,1.7325652e+07,126660.375,-64350.277,0,0,-5985.9004,0,1.0949999,0
34,1,1,Gen Pop Women,Acute,61847.22,-2490.8867,-62272.168,64350.277,0,-12.171895,0.0011437499,1.0949999,0.16
34,1,2,Gen Pop Women,Early,186218.69,-16906.906,-46963.63,62272.168,0,-37.45318,0.0017030138,1.0949999,0.08
34,1,3,Gen Pop Women,Med,202914.97,-28735.645,-20525.46,46963.63,0,-42.158234,0.0020523844,1.0949999,0.09
34,1,4,Gen Pop Women,Late,63783.957,-12279.249,-6462.7627,20525.46,-2613.5579,-13.561155,0.0011335212,1.0949999,0.16
34,1,5,Gen Pop Women,Adv,12749.527,-3103.5728,-3232.8882,6462.7627,-305.57327,-2.7533937,0.00070146035,1.0949999,0.5
34,1,6,Gen Pop Women,AIDS,11850.23,-3195.476,-0,3232.8882,-242.94324,-2.6396253,0.0006313505,1.0949999,0.5
34,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
34,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
34,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
34,1,10,Gen Pop Women,Late Tx,24355.566,-1729.9059,-1235.6471,0,2613.5579,-5.3802495,2.1193406e-05,1.0949999,0.008000001
34,1,11,Gen Pop Women,Adv Tx,13405.125,-1091.2139,-682.0087,1235.6471,305.57327,-3.046842,3.4924247e-05,1.0949999,0.025000006
34,1,12,Gen Pop Women,AIDS Tx,13952.738,-1367.912,-0,682.0087,242.94324,-3.3757424,3.0953877e-05,1.0949999,0.025000006
34,2,0,SW Women,Uninfected,23251.244,-919.1312,-3931.2588,0,0,5123.353,0,48.719997,0
34,2,1,SW Women,Acute,3789.3674,-151.1274,-3778.1848,3931.2588,0,9.23619,0.052509155,48.719997,0.16
34,2,2,SW Women,Early,11146.304,-1000.8496,-2780.1377,3778.1848,0,28.554981,0.078187495,48.719997,0.08
34,2,3,SW Women,Med,11690.092,-1635.3438,-1168.1027,2780.1377,0,32.373817,0.094232,48.719997,0.09
34,2,4,SW Women,Late,3566.213,-678.0604,-356.87393,1168.1027,-146.16106,10.46644,0.05204569,48.719997,0.16
34,2,5,SW Women,Adv,697.58734,-167.73853,-174.72763,356.87393,-17.863157,2.1321898,0.032208413,48.719997,0.5
34,2,6,SW Women,AIDS,620.9033,-165.42982,-0,174.72763,-14.71489,2.0568619,0.028990526,48.719997,0.5
34,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
34,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
34,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
34,2,10,SW Women,Late Tx,1286.4592,-90.372536,-64.55181,0,146.16106,4.186292,0.0009731692,48.719997,0.008000001
34,2,11,SW Women,Adv Tx,679.2652,-54.663578,-34.164738,64.55181,17.863157,2.3838158,0.0016037414,48.719997,0.025000006
34,2,12,SW Women,AIDS Tx,648.78754,-62.693493,-0,34.164738,14.71489,2.6698937,0.0014214854,48.719997,0.025000006
34,3,0,MSM,Uninfected,810239.06,8428.637,-9265.419,0,0,0,0,1.677,0
34,3,1,MSM,Acute,8913.229,-352.19077,-8804.77,9265.419,0,0,0.004013358,1.677,0.16
34,3,2,MSM,Early,25276.975,-2246.21,-6239.4717,8804.77,0,0,0.005688107,1.677,0.08
34,3,3,MSM,Med,24949.365,-3446.5593,-2461.8281,6239.4717,0,0,0.006312047,1.677,0.09
34,3,4,MSM,Late,7209.6494,-1350.914,-711.0074,2461.8281,-300.3309,0,0.0032408885,1.677,0.16
34,3,5,MSM,Adv,1347.6908,-318.83252,-332.1172,711.0074,-40.835663,0,0.0018923059,1.677,0.5
34,3,6,MSM,AIDS,1083.3068,-282.92993,-0,332.1172,-33.54066,0,0.0015208032,1.677,0.5
34,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
34,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
34,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
34,3,10,MSM,Late Tx,2242.413,-154.48381,-110.34558,0,300.3309,0,5.029734e-05,1.677,0.008000001
34,3,11,MSM,Adv Tx,1041.6359,-81.88088,-51.175552,110.34558,40.835663,0,7.2895826e-05,1.677,0.025000006
34,3,12,MSM,AIDS Tx,803.00916,-75.40092,-0,51.175552,33.54066,0,5.6527937e-05,1.677,0.025000006
34,4,0,IDU,Uninfected,30733.674,4700.777,-6288.6216,0,0,1676.6721,0,3.69,0
34,4,1,IDU,Acute,5940.9155,-355.8059,-5930.098,6288.6216,0,8.099864,0.05841949,3.69,0.16
34,4,2,IDU,Early,16504.51,-1813.2799,-4121.091,5930.098,0,24.418423,0.13729984,3.69,0.08
34,4,3,IDU,Med,15946.226,-2551.0308,-1594.3944,4121.091,0,26.617012,0.13583247,3.69,0.09
34,4,4,IDU,Late,4553.0625,-956.66644,-455.55542,1594.3944,-193.03638,8.371958,0.04487837,3.69,0.16
34,4,5,IDU,Adv,845.1951,-219.90573,-211.44783,455.55542,-26.47106,1.6730269,0.013804112,3.69,0.5
34,4,6,IDU,AIDS,671.5459,-191.48721,-0,211.44783,-21.839878,1.5402293,0.010965796,3.69,0.5
34,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
34,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
34,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
34,4,10,IDU,Late Tx,1391.3436,-125.068825,-69.48268,0,193.03638,3.2051501,0.004941115,3.69,0.008000001
34,4,11,IDU,Adv Tx,635.51855,-63.274025,-31.637012,69.48268,26.47106,1.735632,0.0024544783,3.69,0.025000006
34,4,12,IDU,AIDS Tx,471.2491,-54.070114,-0,31.637012,21.839878,1.6674376,0.0018238671,3.69,0.025000006
35,0,0,Gen Pop Men,Uninfected,1.6437616e+07,163457.81,-121572.89,0,0,-816.1393,0,1.0949999,0
35,0,1,Gen Pop Men,Acute,116880.78,-4686.964,-117174.1,121572.89,0,-5.1457953,0.0023151815,1.0949999,0.16
35,0,2,Gen Pop Men,Early,347154.22,-31363.033,-87119.53,117174.1,0,-15.443365,0.0034242412,1.0949999,0.08
35,0,3,Gen Pop Men,Med,370136.1,-52137.71,-37241.223,87119.53,0,-16.707064,0.0040792413,1.0949999,0.09
35,0,4,Gen Pop Men,Late,114510.305,-21935.7,-11545.1045,37241.223,-4695.9307,-5.2261844,0.0022295623,1.0949999,0.16
35,0,5,Gen Pop Men,Adv,22615.092,-5479.5747,-5707.89,11545.1045,-573.0673,-1.0401546,0.0013706991,1.0949999,0.5
35,0,6,Gen Pop Men,AIDS,20249.615,-5431.5723,-0,5707.89,-522.2589,-0.94423944,0.0012344337,1.0949999,0.5
35,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
35,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
35,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
35,0,10,Gen Pop Men,Late Tx,42591.023,-3014.5405,-2153.2432,0,4695.9307,-1.9862819,4.082606e-05,1.0949999,0.008000001
35,0,11,Gen Pop Men,Adv Tx,22509.422,-1819.2341,-1137.0214,2153.2432,573.0673,-1.0607591,6.8140114e-05,1.0949999,0.025000006
35,0,12,Gen Pop Men,AIDS Tx,19851.225,-1909.7512,-0,1137.0214,522.2589,-0.9485823,6.67591e-05,1.0949999,0.025000006
35,1,0,Gen Pop Women,Uninfected,1.7381996e+07,126293.625,-63945.617,0,0,-6004.928,0,1.0949999,0
35,1,1,Gen Pop Women,Acute,61459.73,-2473.8887,-61847.22,63945.617,0,-11.994883,0.0011372733,1.0949999,0.16
35,1,2,Gen Pop Women,Early,184714.73,-16759.682,-46554.67,61847.22,0,-36.815647,0.0016910781,1.0949999,0.08
35,1,3,Gen Pop Women,Med,200728.73,-28408.096,-20291.498,46554.67,0,-41.316624,0.0020330318,1.0949999,0.09
35,1,4,Gen Pop Women,Late,62984.527,-12118.952,-6378.396,20291.498,-2580.3088,-13.272261,0.0011204185,1.0949999,0.16
35,1,5,Gen Pop Women,Adv,12575.613,-3059.8867,-3187.3818,6378.396,-302.34824,-2.6930106,0.0006924001,1.0949999,0.5
35,1,6,Gen Pop Women,AIDS,11651.033,-3140.3108,-0,3187.3818,-243.69308,-2.5751762,0.00062155863,1.0949999,0.5
35,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
35,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
35,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
35,1,10,Gen Pop Women,Late Tx,24007.941,-1704.8896,-1217.7783,0,2580.3088,-5.2665606,2.089505e-05,1.0949999,0.008000001
35,1,11,Gen Pop Women,Adv Tx,13179.61,-1072.41,-670.2563,1217.7783,302.34824,-2.9745655,3.4478577e-05,1.0949999,0.025000006
35,1,12,Gen Pop Women,AIDS Tx,13537.93,-1325.5101,-0,670.2563,243.69308,-3.2473521,3.0477802e-05,1.0949999,0.025000006
35,2,0,SW Women,Uninfected,23517.35,-930.04974,-3943.4126,0,0,5139.568,0,48.719997,0
35,2,1,SW Women,Acute,3800.9187,-151.57469,-3789.3674,3943.4126,0,9.080749,0.05225585,48.719997,0.16
35,2,2,SW Women,Early,11173.928,-1003.16736,-2786.576,3789.3674,0,27.99985,0.07770496,48.719997,0.08
35,2,3,SW Women,Med,11702.695,-1636.6129,-1169.0092,2786.576,0,31.649263,0.093422115,48.719997,0.09
35,2,4,SW Women,Late,3565.0908,-677.58044,-356.6213,1169.0092,-146.14917,10.219655,0.051487416,48.719997,0.16
35,2,5,SW Women,Adv,696.574,-167.42097,-174.39684,356.6213,-17.897738,2.0808902,0.031819172,48.719997,0.5
35,2,6,SW Women,AIDS,617.9381,-164.53937,-0,174.39684,-14.825478,2.002811,0.028564919,48.719997,0.5
35,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
35,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
35,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
35,2,10,SW Women,Late Tx,1282.3239,-90.05215,-64.32296,0,146.14917,4.0905223,0.0009602767,48.719997,0.008000001
35,2,11,SW Women,Adv Tx,675.5048,-54.341213,-33.96326,64.32296,17.897738,2.3233747,0.0015846087,48.719997,0.025000006
35,2,12,SW Women,AIDS Tx,638.5053,-61.634815,-0,33.96326,14.825478,2.5638528,0.0014008014,48.719997,0.025000006
35,3,0,MSM,Uninfected,809417.4,8556.418,-9378.101,0,0,0,0,1.677,0
35,3,1,MSM,Acute,9021.571,-356.52914,-8913.229,9378.101,0,0,0.004062247,1.677,0.16
35,3,2,MSM,Early,25596.031,-2274.9277,-6319.2437,8913.229,0,0,0.005760052,1.677,0.08
35,3,3,MSM,Med,25280.762,-3492.9111,-2494.9365,6319.2437,0,0,0.006396072,1.677,0.09
35,3,4,MSM,Late,7309.365,-1369.8334,-720.96497,2494.9365,-304.42215,0,0.0032858327,1.677,0.16
35,3,5,MSM,Adv,1366.9436,-323.4458,-336.9227,720.96497,-41.343647,0,0.001919427,1.677,0.5
35,3,6,MSM,AIDS,1099.0631,-287.07626,-0,336.9227,-34.09011,0,0.0015428821,1.677,0.5
35,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
35,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
35,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
35,3,10,MSM,Late Tx,2277.7456,-156.96892,-112.12066,0,304.42215,0,5.109954e-05,1.677,0.008000001
35,3,11,MSM,Adv Tx,1059.6875,-83.330864,-52.081795,112.12066,41.343647,0,7.417667e-05,1.677,0.025000006
35,3,12,MSM,AIDS Tx,812.8952,-76.285866,-0,52.081795,34.09011,0,5.718365e-05,1.677,0.025000006
35,4,0,IDU,Uninfected,30824.725,4710.537,-6300.987,0,0,1681.4999,0,3.69,0
35,4,1,IDU,Acute,5952.592,-356.45496,-5940.9155,6300.987,0,8.059929,0.058432497,3.69,0.16
35,4,2,IDU,Early,16528.06,-1815.4961,-4126.1274,5940.9155,0,24.259163,0.13724789,3.69,0.08
35,4,3,IDU,Med,15952.709,-2551.396,-1594.6226,4126.1274,0,26.374426,0.13563475,3.69,0.09
35,4,4,IDU,Late,4551.645,-956.1432,-455.30624,1594.6226,-192.86954,8.27879,0.04478212,3.69,0.16
35,4,5,IDU,Adv,844.73236,-219.75073,-211.29878,455.30624,-26.371794,1.652275,0.013772331,3.69,0.5
35,4,6,IDU,AIDS,671.1746,-191.39058,-0,211.29878,-21.79607,1.5166047,0.010942742,3.69,0.5
35,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
35,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
35,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
35,4,10,IDU,Late Tx,1392.5874,-125.22093,-69.567184,0,192.86954,3.1623197,0.0049392157,3.69,0.008000001
35,4,11,IDU,Adv Tx,637.8417,-63.551857,-31.775928,69.567184,26.371794,1.7119498,0.002461315,3.69,0.025000006
35,4,12,IDU,AIDS Tx,472.25955,-54.19365,-0,31.775928,21.79607,1.6320817,0.0018251119,3.69,0.025000006
36,0,0,Gen Pop Men,Uninfected,1.6479223e+07,163738.19,-121313.25,0,0,-818.1818,0,1.0949999,0
36,0,1,Gen Pop Men,Acute,116632.88,-4675.231,-116880.78,121313.25,0,-5.129728,0.0023115063,1.0949999,0.16
36,0,2,Gen Pop Men,Early,345987.2,-31243.88,-86788.555,116880.78,0,-15.374343,0.0034155753,1.0949999,0.08
36,0,3,Gen Pop Men,Med,368075.4,-51819.055,-37013.61,86788.555,0,-16.592478,0.004061436,1.0949999,0.09
36,0,4,Gen Pop Men,Late,113650.01,-21756.957,-11451.03,37013.61,-4660.7393,-5.1793175,0.0022163438,1.0949999,0.16
36,0,5,Gen Pop Men,Adv,22415.68,-5427.622,-5653.773,11451.03,-568.0191,-1.0293868,0.001360957,1.0949999,0.5
36,0,6,Gen Pop Men,AIDS,20020.107,-5366.148,-0,5653.773,-516.2002,-0.9319398,0.0012215015,1.0949999,0.5
36,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
36,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
36,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
36,0,10,Gen Pop Men,Late Tx,42138.88,-2981.3716,-2129.5513,0,4660.7393,-1.9624407,4.0474355e-05,1.0949999,0.008000001
36,0,11,Gen Pop Men,Adv Tx,22279.719,-1800.7537,-1125.4711,2129.5513,568.0191,-1.0489302,6.738502e-05,1.0949999,0.025000006
36,0,12,Gen Pop Men,AIDS Tx,19606.094,-1885.8663,-0,1125.4711,516.2002,-0.9358901,6.5263834e-05,1.0949999,0.025000006
36,1,0,Gen Pop Women,Uninfected,1.7438358e+07,125963,-63577.684,0,0,-6023.981,0,1.0949999,0
36,1,1,Gen Pop Women,Acute,61107.465,-2458.3892,-61459.73,63577.684,0,-11.830032,0.0011312673,1.0949999,0.16
36,1,2,Gen Pop Women,Early,183335.23,-16624.326,-46178.684,61459.73,0,-36.219498,0.0016799627,1.0949999,0.08
36,1,3,Gen Pop Women,Med,198692,-28102.023,-20072.873,46178.684,0,-40.51974,0.0020149804,1.0949999,0.09
36,1,4,Gen Pop Women,Late,62229.867,-11967.06,-6298.4526,20072.873,-2549.0278,-12.99531,0.0011081953,1.0949999,0.16
36,1,5,Gen Pop Women,Adv,12410.09,-3018.1472,-3143.9033,6298.4526,-299.29044,-2.634688,0.0006839264,1.0949999,0.5
36,1,6,Gen Pop Women,AIDS,11460.797,-3087.5237,-0,3143.9033,-244.10345,-2.5128813,0.00061236275,1.0949999,0.5
36,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
36,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
36,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
36,1,10,Gen Pop Women,Late Tx,23670.861,-1680.5559,-1200.3971,0,2549.0278,-5.1551924,2.0607631e-05,1.0949999,0.008000001
36,1,11,Gen Pop Women,Adv Tx,12963.044,-1054.3688,-658.9805,1200.3971,299.29044,-2.9049666,3.4033357e-05,1.0949999,0.025000006
36,1,12,Gen Pop Women,AIDS Tx,13151.782,-1286.1033,-0,658.9805,244.10345,-3.1278443,3.0012849e-05,1.0949999,0.025000006
36,2,0,SW Women,Uninfected,23776.566,-940.694,-3955.8943,0,0,5155.8057,0,48.719997,0
36,2,1,SW Women,Acute,3812.793,-152.03674,-3800.9187,3955.8943,0,8.935623,0.052021403,48.719997,0.16
36,2,2,SW Women,Early,11203.19,-1005.65356,-2793.482,3800.9187,0,27.479603,0.07725585,48.719997,0.08
36,2,3,SW Women,Med,11718.492,-1638.3773,-1170.2695,2793.482,0,30.961887,0.09266654,48.719997,0.09
36,2,4,SW Women,Late,3565.2703,-677.36725,-356.5091,1170.2695,-146.19644,9.982633,0.05096635,48.719997,0.16
36,2,5,SW Women,Adv,695.852,-167.17776,-174.1435,356.5091,-17.94108,2.031249,0.03145483,48.719997,0.5
36,2,6,SW Women,AIDS,615.34424,-163.75359,-0,174.1435,-14.934273,1.9504648,0.02816474,48.719997,0.5
36,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
36,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
36,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
36,2,10,SW Women,Late Tx,1278.638,-89.76267,-64.116196,0,146.19644,3.996573,0.00094782264,48.719997,0.008000001
36,2,11,SW Women,Adv Tx,672.0116,-54.040386,-33.77524,64.116196,17.94108,2.2651215,0.0015653933,48.719997,0.025000006
36,2,12,SW Women,AIDS Tx,629.0219,-60.658005,-0,33.77524,14.934273,2.4651155,0.0013805318,48.719997,0.025000006
36,3,0,MSM,Uninfected,808612.2,8685.443,-9490.632,0,0,0,0,1.677,0
